Student_ID,Full_Name,Date_Of_Birth,Gender,Email,Phone,Department_ID,Major,Enrollment_Date,Status,Dropout_Date,total_invoices_count,total_tuition_billed,total_tuition_paid,total_remaining_debt,scholarship_total,late_fee_total,total_payments_count,successful_payments_count,failed_payments_count,avg_payment_amount,payment_completion_rate,payment_failure_rate,has_overdue_debt,target_is_dropped_out,target_high_debt_risk
STU000386,Thành Thế Nguyễn,2004-03-03,Other,cle@example.org,003400897,DEP008,Kỹ thuật xây dựng,2020-06-12,Active,,5,90369000,96819000,25565000,1630000,0,10,8,0,11884200.0,1.071374,0.0,1,0,0
STU000387,Hạnh Trần,2001-08-26,Female,john94@example.net,030479236,DEP004,Kinh tế,2023-04-05,Active,,3,59440000,85020000,31361000,6604000,0,3,2,0,30911666.0,1.43035,0.0,1,0,0
STU000388,Khoa Lê,1998-06-29,Other,qnguyen@example.org,0212189938,DEP011,Truyền thông,2022-11-01,Active,,3,74435000,89818000,8547000,9198000,0,10,9,1,9828200.0,1.2066635,0.1,1,0,0
STU000389,Trung Thế Mai,2003-05-18,Other,jane69@example.net,062714328,DEP011,Truyền thông,2024-07-19,Active,,2,44879000,47305000,8250000,0,681000,4,4,0,11826250.0,1.0540564,0.0,1,0,0
STU000390,Linh Đặng,2001-08-14,Female,john46@example.net,037494839,DEP001,Công nghệ thông tin,2021-12-17,Dropped Out,2022-06-13,1,8288000,8879000,0,0,0,2,2,0,4439500.0,1.0713079,0.0,0,1,0
STU000391,Bà Ánh Vũ,2000-05-20,Other,hhoang@example.org,0099652986,DEP012,Khoa học dữ liệu,2025-02-15,Active,,1,22223000,32093000,0,2440000,259000,2,1,1,19029000.0,1.4441345,0.5,0,0,0
STU000392,Lan Đặng,2004-02-03,Female,phoang@example.net,0216949322,DEP002,Tài chính - Kế toán,2023-12-23,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000393,Linh Trần,2000-01-24,Male,john92@example.net,086694249,DEP007,Kỹ thuật điện,2025-06-03,Active,,2,45664000,47650000,3888000,1931000,1397000,4,3,0,13447750.0,1.0434916,0.0,1,0,0
STU000394,Quý Cô Xuân Bùi,2001-07-10,Female,gtran@example.net,099935899,DEP010,Du lịch - Khách sạn,2022-08-03,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000395,Bà Thành Hoàng,2000-10-19,Female,john82@example.com,082721611,DEP012,Chưa phân ngành,2022-12-18,Active,,3,86000000,30352000,55648000,0,0,5,1,1,20524800.0,0.35293022,0.2,1,0,1
STU000396,Quý Ông Khoa Trần,1999-01-27,Male,buijohn@example.net,0919783513,DEP009,Công nghệ sinh học,2022-04-25,Dropped Out,2024-09-30,2,30163000,36943000,1728000,4974000,0,6,5,0,8389667.0,1.2247787,0.0,1,1,0
STU000397,Anh Mai Bảo Nguyễn,2006-05-09,Male,xbui@example.net,036290637,DEP005,Luật,2025-02-08,Active,,1,12115000,24513000,0,1346000,0,5,5,0,4902600.0,2.0233595,0.0,0,0,0
STU000398,Phương Xuân Vũ,2007-06-08,Female,fpham@example.com,0086931630,DEP011,Chưa phân ngành,2025-02-10,Active,,2,23199000,9954000,13245000,14930000,0,2,2,0,4977000.0,0.4290702,0.0,1,0,0
STU000399,Hải Phú Trần,2003-12-27,Other,jane05@example.net,031686604,DEP011,Truyền thông,2024-11-05,Active,,3,71031000,34525000,50472000,2284000,336000,4,3,1,11842750.0,0.48605537,0.25,1,0,1
STU000400,Quý Cô Nhật Mai,2007-11-01,Female,imai@example.org,0919386672,DEP008,Kỹ thuật xây dựng,2025-02-14,Active,,4,79570000,103833000,13508000,4900000,1597000,7,7,0,14833286.0,1.3049265,0.0,1,0,0
STU000401,Bà Hải Bùi,2003-01-06,Male,john40@example.net,0418525464,DEP006,Chưa phân ngành,2021-08-06,Graduated,,2,42454000,36562000,5892000,7676000,0,5,3,0,14182600.0,0.8612145,0.0,1,0,0
STU000402,Phương Hải Phạm,1999-12-26,Other,qhoang@example.org,0870414447,DEP006,Ngoại ngữ,2022-09-18,Dropped Out,2024-06-14,2,29196000,23236000,5960000,16733000,0,2,2,0,11618000.0,0.79586244,0.0,1,1,0
STU000403,Mai Hoàng,2007-06-08,Male,tduong@example.org,0400655417,DEP008,Kỹ thuật xây dựng,2023-04-02,Graduated,,1,14597000,21592000,0,0,0,2,2,0,10796000.0,1.4792081,0.0,0,0,0
STU000404,Hạnh Nguyễn,2005-08-28,Female,rmai@example.net,0672937949,DEP006,Ngoại ngữ,2024-11-15,Active,,5,98591000,38576000,64113000,31809000,1185000,6,6,0,6429333.5,0.39127305,0.0,1,0,0
STU000405,Trung Mai,2000-02-18,Female,jvu@example.net,0207791174,DEP006,Ngoại ngữ,2021-08-24,Active,,3,54866000,36109000,18757000,20186000,721000,3,3,0,12036333.0,0.6581307,0.0,1,0,0
STU000406,Dũng Hải Đặng,2000-05-31,Male,duongjane@example.org,0014550405,DEP002,Tài chính - Kế toán,2021-03-16,Active,,5,111436000,64328000,52987000,0,719000,5,5,0,12865600.0,0.5772641,0.0,1,0,0
STU000407,Linh Lê,2000-09-01,Female,hbui@example.net,0634004435,DEP003,Quản trị kinh doanh,2022-01-22,Graduated,,1,19288000,15122000,4166000,6429000,0,2,1,1,10565500.0,0.78401077,0.5,1,0,0
STU000408,Bác Nam Lê,2000-12-24,Female,dle@example.com,0597047242,DEP004,Kinh tế,2025-07-03,Active,,2,53649000,24006000,29643000,8475000,0,1,1,0,24006000.0,0.44746408,0.0,1,0,0
STU000409,Chị Vi Nguyễn,1999-11-22,Other,kbui@example.com,0623520525,DEP008,Kỹ thuật xây dựng,2023-03-23,Suspended,,1,23889000,0,23889000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000410,Lan Hoàng,1998-03-25,Female,lle@example.org,0298591957,DEP003,Quản trị kinh doanh,2024-10-18,Suspended,,1,19076000,0,19076000,6358000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000411,Chị Hương Phạm,1999-12-21,Other,wdang@example.org,045762616,DEP001,Công nghệ thông tin,2023-12-14,Active,,1,13542000,20257000,0,0,0,2,2,0,10128500.0,1.4958647,0.0,0,0,0
STU000412,Hà Trí Bùi,2005-01-04,Male,john18@example.net,006469954,DEP007,Kỹ thuật điện,2025-02-25,Graduated,,2,39482000,38728000,15627000,7833000,725000,3,3,0,12909333.0,0.9809027,0.0,1,0,0
STU000413,Bảo Trí Hoàng,2001-12-09,Female,jbui@example.com,0328247979,DEP007,Kỹ thuật điện,2022-12-22,Active,,3,44572000,88566000,2011000,6373000,0,6,6,0,14761000.0,1.9870322,0.0,1,0,0
STU000414,Quý Cô Yến Đặng,1998-02-16,Male,zbui@example.com,097007333,DEP012,Khoa học dữ liệu,2022-12-12,Active,,2,58884000,45453000,30248000,0,0,3,2,1,22479334.0,0.7719075,0.33333334,1,0,1
STU000415,Thành Bảo Lê,1998-12-12,Male,john07@example.com,0552362173,DEP004,Kinh tế,2021-07-19,Active,,1,32890000,30436000,2454000,0,0,2,2,0,15218000.0,0.9253877,0.0,1,0,0
STU000416,Ông Quang Hoàng,2000-04-11,Male,xhoang@example.com,0699104099,DEP004,Kinh tế,2024-09-26,Active,,6,129161000,172708000,40279000,16126000,456000,6,5,0,29972166.0,1.3371528,0.0,1,0,0
STU000417,Bà Lâm Nguyễn,1999-07-09,Other,jane30@example.com,0586014632,DEP012,Khoa học dữ liệu,2020-08-31,Active,,2,46810000,36697000,23139000,2571000,0,3,3,0,12232333.0,0.7839564,0.0,1,0,0
STU000418,Phương Lê,2000-05-28,Female,jane88@example.com,0347359967,DEP006,Ngoại ngữ,2020-09-24,Graduated,,2,52122000,58272000,1929000,11515000,0,3,3,0,19424000.0,1.1179924,0.0,1,0,0
STU000419,Quý Ông Nam Đặng,2006-06-30,Female,jane01@example.net,0256631831,DEP008,Kỹ thuật xây dựng,2024-02-18,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000420,Hải Đức Đặng,1998-11-29,Male,johnvu@example.org,0026256199,DEP006,Ngoại ngữ,2023-01-06,Active,,2,24868000,36198000,0,0,0,5,5,0,7239600.0,1.4556056,0.0,0,0,0
STU000421,Khoa Đặng,2007-07-06,Female,rle@example.org,061751278,DEP004,Kinh tế,2020-12-15,Dropped Out,2021-05-11,2,19297000,0,19297000,6432000,0,0,0,0,0.0,0.0,0.0,1,1,0
STU000422,Thành Trí Mai,2005-12-07,Male,john56@example.org,091488463,DEP004,Kinh tế,2020-07-21,Active,,3,38806000,14652000,24154000,16112000,0,2,2,0,7326000.0,0.37757048,0.0,1,0,0
STU000423,Bảo Vũ,2006-09-17,Other,jane56@example.com,0107851509,DEP011,Truyền thông,2024-08-24,Dropped Out,2026-09-06,1,28611000,60298000,0,0,0,3,3,0,20099334.0,2.107511,0.0,0,1,0
STU000424,An Phạm,2004-01-17,Female,jane24@example.org,0094322690,DEP010,Du lịch - Khách sạn,2025-04-23,Active,,3,79689000,26088000,53601000,14476000,1307000,2,2,0,13044000.0,0.32737267,0.0,1,0,0
STU000425,Chị Phương Mai,2002-01-11,Other,johnbui@example.com,0185651512,DEP003,Quản trị kinh doanh,2020-05-04,Dropped Out,2022-05-25,3,47318000,21233000,26085000,1637000,130000,4,3,0,7642000.0,0.44872987,0.0,1,1,0
STU000426,Bà Thành Mai,2007-04-21,Male,john47@example.org,0760899399,DEP005,Luật,2022-03-02,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000427,Quý Ông Hoàng Vũ,1999-09-20,Male,pnguyen@example.net,0699166211,DEP008,Kỹ thuật xây dựng,2021-12-30,Active,,2,27261000,13907000,13354000,7842000,0,1,1,0,13907000.0,0.5101427,0.0,1,0,0
STU000428,Khoa Trí Đặng,2001-04-23,Other,ltran@example.org,033242644,DEP007,Kỹ thuật điện,2023-10-07,Active,,5,93730000,112172000,15475000,15620000,947000,11,7,3,19657272.0,1.1967566,0.27272728,1,0,1
STU000429,An Mai,2002-09-10,Female,kpham@example.net,0730799535,DEP010,Du lịch - Khách sạn,2021-06-07,Active,,1,13155000,0,13155000,4385000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000430,Duyên Trần,2006-07-03,Other,john29@example.net,0230940966,DEP002,Tài chính - Kế toán,2025-08-20,Graduated,,2,18776000,13074000,8474000,11118000,1127000,2,2,0,6537000.0,0.69631445,0.0,1,0,0
STU000431,Hương Hoàng,1999-09-08,Female,tduong@example.net,0038741343,DEP001,Công nghệ thông tin,2023-12-16,Suspended,,2,47905000,67804000,18129000,0,0,5,5,0,13560800.0,1.4153847,0.0,1,0,0
STU000432,Thành Trần,2002-07-27,Male,john30@example.org,0329104861,DEP010,Du lịch - Khách sạn,2025-09-04,Active,,3,36157000,29077000,22537000,26082000,0,5,5,0,5815400.0,0.8041873,0.0,1,0,0
STU000433,An Hoàng,1999-04-16,Male,john14@example.com,050958504,DEP008,Kỹ thuật xây dựng,2024-04-15,Active,,3,77070000,0,77070000,16671000,2168000,1,0,1,15801000.0,0.0,1.0,1,0,1
STU000434,Khoa Mai Bảo Dương,2006-02-01,Female,fbui@example.org,040543280,DEP006,Ngoại ngữ,2021-07-20,Active,,2,32498000,12782000,19716000,0,1215000,1,1,0,12782000.0,0.3933165,0.0,1,0,0
STU000435,Hương Nguyễn,2001-05-26,Male,john78@example.org,0566476614,DEP005,Luật,2024-04-10,Suspended,,1,9316000,13682000,0,3105000,0,2,2,0,6841000.0,1.4686561,0.0,0,0,0
STU000436,Châu Đặng,2007-04-25,Male,jane29@example.net,0923848401,DEP004,Kinh tế,2022-09-08,Active,,2,51030000,13860000,37170000,6534000,0,1,1,0,13860000.0,0.27160493,0.0,1,0,0
STU000437,Nhật Tấn Hoàng,2003-09-29,Other,jane12@example.org,012840510,DEP006,Ngoại ngữ,2024-07-26,Active,,4,70980000,104166000,11540000,18970000,0,8,8,0,13020750.0,1.4675401,0.0,1,0,0
STU000438,An Hoàng Trần,2001-06-03,Other,dhoang@example.net,046687971,DEP001,Công nghệ thông tin,2024-05-04,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000439,Bà Lan Lê,2001-06-16,Female,john24@example.com,037862777,DEP012,Khoa học dữ liệu,2021-07-09,Active,,2,32990000,17394000,15596000,0,1754000,2,2,0,8697000.0,0.5272507,0.0,1,0,0
STU000440,Quý Cô Mai Nguyễn,1999-08-31,Female,jane92@example.net,0275906164,DEP006,Ngoại ngữ,2023-04-17,Dropped Out,2024-09-29,2,37544000,63398000,0,0,0,5,4,1,15599000.0,1.688632,0.2,0,1,0
STU000441,Chị Hạnh Trần,2006-12-18,Female,whoang@example.net,091020919,DEP005,Luật,2020-03-26,Active,,2,41098000,10239000,30859000,1382000,457000,3,1,0,35029000.0,0.24913621,0.0,1,0,0
STU000442,Bác Quang Nguyễn,1998-11-11,Female,jpham@example.com,0965083717,DEP012,Khoa học dữ liệu,2023-11-05,Dropped Out,2025-06-18,1,17018000,0,17018000,0,0,0,0,0,0.0,0.0,0.0,1,1,0
STU000443,Anh Trọng Hoàng,2007-06-28,Male,jane03@example.org,0557425902,DEP009,Công nghệ sinh học,2024-07-13,Active,,1,16770000,12830000,3940000,16770000,0,1,1,0,12830000.0,0.76505667,0.0,1,0,0
STU000444,Khoa Bùi,1998-03-30,Other,jane41@example.com,065388149,DEP006,Ngoại ngữ,2024-05-28,Active,,4,72578000,34947000,45373000,6169000,0,4,4,0,8736750.0,0.48150954,0.0,1,0,0
STU000445,Minh Hoàng,2003-07-14,Male,uhoang@example.net,097605028,DEP001,Công nghệ thông tin,2021-12-07,Active,,1,6935000,6419000,516000,6934000,0,1,1,0,6419000.0,0.9255948,0.0,1,0,0
STU000446,Anh Đặng,1999-01-24,Other,kduong@example.com,0591862442,DEP004,Kinh tế,2020-03-18,Dropped Out,2022-05-15,1,18384000,0,18384000,0,0,0,0,0,0.0,0.0,0.0,1,1,0
STU000447,Quang Lê,1999-10-13,Male,john13@example.net,0036944841,DEP006,Ngoại ngữ,2022-06-21,Dropped Out,2023-12-22,2,52468000,0,52468000,2721000,0,0,0,0,0.0,0.0,0.0,1,1,0
STU000448,Trọng Đức Nguyễn,1999-06-07,Male,enguyen@example.net,0836479226,DEP011,Truyền thông,2020-09-20,Dropped Out,2022-10-17,3,68894000,192851000,4795000,4795000,0,6,6,0,32141834.0,2.7992423,0.0,1,1,0
STU000449,Thảo Trần,2006-10-12,Female,hoangjane@example.net,0129999354,DEP009,Công nghệ sinh học,2020-06-20,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000450,Trọng Nguyễn,2005-02-25,Other,stran@example.org,045528145,DEP004,Kinh tế,2020-07-08,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000451,Cô Nhật Dương,1998-04-21,Other,vhoang@example.com,0068467724,DEP005,Luật,2021-04-30,Active,,3,49726000,48625000,12482000,10428000,0,3,3,0,16208333.0,0.97785866,0.0,1,0,0
STU000452,Quý Cô Ánh Mai,1998-05-03,Male,jane41@example.net,0084146258,DEP009,Công nghệ sinh học,2022-11-11,Graduated,,4,81797000,70021000,39820000,4774000,1179000,5,3,0,16800800.0,0.85603386,0.0,1,0,0
STU000453,Quý Ông Huy Hoàng,1998-04-13,Other,jane28@example.org,048378315,DEP009,Công nghệ sinh học,2020-12-23,Active,,2,41662000,24397000,17265000,0,0,1,1,0,24397000.0,0.5855936,0.0,1,0,0
STU000454,Minh Vũ,1998-04-26,Other,jane15@example.com,048536462,DEP001,Công nghệ thông tin,2022-01-13,Dropped Out,2024-06-01,1,15313000,16778000,0,1701000,0,2,2,0,8389000.0,1.0956703,0.0,0,1,0
STU000455,Hà Hoàng,2003-02-21,Female,kvu@example.org,0636603898,DEP006,Ngoại ngữ,2025-09-07,Graduated,,2,47752000,71289000,715000,2688000,1384000,6,5,0,13770333.0,1.4929008,0.0,1,0,0
STU000456,Dũng Phú Hoàng,2002-04-21,Male,johnbui@example.org,014317003,DEP003,Chưa phân ngành,2024-04-07,Active,,3,69728000,36573000,44127000,21030000,1637000,5,3,0,11706600.0,0.52450955,0.0,1,0,0
STU000457,Thành Dương,2007-02-21,Other,john54@example.org,062598790,DEP001,Công nghệ thông tin,2022-02-11,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000458,Châu Tấn Dương,2004-02-16,Female,sle@example.net,018349578,DEP004,Kinh tế,2021-06-09,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000459,Cô Vân Nguyễn,2002-10-15,Other,mle@example.com,073281411,DEP004,Kinh tế,2025-08-03,Suspended,,1,9487000,8556000,931000,0,1407000,3,1,1,6418000.0,0.9018657,0.33333334,1,0,0
STU000460,Hải Dương,2000-06-14,Male,jane31@example.org,0354253799,DEP004,Kinh tế,2019-11-27,Active,,1,12357000,0,12357000,12356000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000461,Thành Hải Hoàng,2000-01-07,Other,ihoang@example.org,044457180,DEP006,Ngoại ngữ,2023-11-08,Graduated,,2,48114000,9922000,38192000,0,0,1,1,0,9922000.0,0.20621857,0.0,1,0,0
STU000462,Dũng Trí Bùi,2004-11-22,Female,otran@example.org,036106645,DEP005,Luật,2023-07-03,Dropped Out,2023-11-15,2,23707000,24422000,2882000,11598000,0,3,3,0,8140666.5,1.0301598,0.0,1,1,0
STU000463,Ánh Dương,2006-11-18,Other,jane87@example.net,099219149,DEP004,Kinh tế,2023-06-27,Active,,4,66462000,25516000,40946000,2474000,0,3,3,0,8505333.0,0.38391864,0.0,1,0,0
STU000464,Cô Thành Hoàng,2005-09-06,Other,ivu@example.com,014031476,DEP009,Công nghệ sinh học,2024-10-28,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000465,Nhật Dương,2003-01-06,Male,lmai@example.org,077499190,DEP010,Du lịch - Khách sạn,2023-12-31,Dropped Out,2026-01-25,2,37496000,41136000,12100000,4114000,469000,3,3,0,13712000.0,1.097077,0.0,1,1,0
STU000466,Yến Mai,2000-03-22,Male,john36@example.com,0288830859,DEP003,Quản trị kinh doanh,2022-09-24,Active,,3,39305000,15714000,23591000,14173000,461000,2,2,0,7857000.0,0.39979646,0.0,1,0,0
STU000467,Thành Quang Hoàng,2002-11-18,Male,aduong@example.com,0086670459,DEP001,Công nghệ thông tin,2022-05-08,Active,,4,73360000,13429000,59931000,19550000,0,3,2,1,11602333.0,0.18305616,0.33333334,1,0,1
STU000468,Bà Nhật Hoàng,2005-06-03,Male,ble@example.com,071576510,DEP004,Chưa phân ngành,2025-03-28,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000469,Hải Phú Trần,2002-08-10,Male,jane31@example.com,028249290,DEP008,Kỹ thuật xây dựng,2020-03-02,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000470,Cô Hồng Trần,2003-02-24,Female,john79@example.com,0390771548,DEP005,Luật,2025-04-19,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000471,Phương Nguyễn,2006-11-16,Male,ddang@example.org,0462026415,DEP001,Công nghệ thông tin,2021-12-14,Active,,1,11279000,0,11279000,11278000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000472,Phương Dương,2004-04-29,Female,jane53@example.net,001159637,DEP005,Luật,2019-08-13,Active,,2,34097000,0,34097000,16061000,118000,0,0,0,0.0,0.0,0.0,1,0,0
STU000473,Kim Bùi,2005-05-08,Other,john40@example.org,0858183633,DEP004,Kinh tế,2025-07-29,Active,,2,48120000,55618000,2999000,5204000,1284000,3,3,0,18539334.0,1.1558188,0.0,1,0,0
STU000474,Phương Đức Vũ,2004-09-03,Male,john97@example.org,085588699,DEP001,Công nghệ thông tin,2020-06-29,Graduated,,1,15887000,0,15887000,15886000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000475,Kim Nguyễn,2001-09-26,Male,ddang@example.com,0100042884,DEP004,Kinh tế,2020-01-09,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000476,Quý Cô Nhật Phạm,2003-04-13,Female,ohoang@example.net,094984433,DEP009,Công nghệ sinh học,2020-07-21,Active,,2,29822000,23626000,6196000,0,1199000,3,3,0,7875333.5,0.79223394,0.0,1,0,0
STU000477,Hải Trần,1999-10-14,Female,john44@example.org,0349271148,DEP001,Công nghệ thông tin,2025-07-18,Active,,2,34322000,49849000,0,34323000,0,4,4,0,12462250.0,1.4523921,0.0,0,0,0
STU000478,Chị Duyên Hoàng,2002-09-11,Female,rtran@example.com,0351117103,DEP012,Khoa học dữ liệu,2023-09-27,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000479,Phúc Hoàng,2007-01-13,Female,nnguyen@example.net,0709453668,DEP011,Truyền thông,2022-04-17,Active,,3,55339000,35659000,25015000,6986000,0,4,4,0,8914750.0,0.6443738,0.0,1,0,0
STU000480,Hưng Mai Phạm,1998-05-24,Male,vhoang@example.org,053061614,DEP006,Ngoại ngữ,2023-01-02,Suspended,,3,39174000,18621000,20553000,19784000,0,4,2,1,7705250.0,0.47534078,0.25,1,0,1
STU000481,Chị Vân Lê,2007-10-22,Other,jane71@example.net,027484780,DEP006,Ngoại ngữ,2020-07-13,Active,,2,47531000,23524000,24007000,2104000,0,1,1,0,23524000.0,0.4949191,0.0,1,0,0
STU000482,Hải Dương,2005-05-25,Other,wbui@example.net,0995311673,DEP006,Ngoại ngữ,2020-08-14,Active,,3,73783000,38561000,43167000,7730000,0,2,2,0,19280500.0,0.5226272,0.0,1,0,0
STU000483,Bảo Đức Vũ,2000-10-20,Female,zduong@example.com,0585114148,DEP001,Công nghệ thông tin,2021-01-09,Dropped Out,2023-01-23,1,9176000,19139000,0,1020000,0,4,3,1,5368000.0,2.0857673,0.25,0,1,0
STU000484,Anh Thành Lê,2007-01-31,Other,jane72@example.net,055992857,DEP010,Du lịch - Khách sạn,2021-06-11,Active,,2,21567000,16765000,4802000,2378000,0,2,2,0,8382500.0,0.777345,0.0,1,0,0
STU000485,Ngọc Bùi,2002-05-26,Female,jane71@example.org,045907404,DEP010,Du lịch - Khách sạn,2021-09-05,Active,,3,43669000,2645000,41024000,17281000,0,1,1,0,2645000.0,0.060569283,0.0,1,0,0
STU000486,Huy Mai,2003-09-09,Other,ntran@example.org,095236575,DEP001,Công nghệ thông tin,2024-05-11,Active,,2,33147000,17468000,22528000,18130000,0,3,2,0,9007000.0,0.5269858,0.0,1,0,0
STU000487,Quý Cô Linh Nguyễn,2004-09-04,Male,ynguyen@example.com,0389410904,DEP008,Kỹ thuật xây dựng,2023-02-19,Active,,3,57374000,51033000,22720000,15490000,0,3,3,0,17011000.0,0.8894796,0.0,1,0,0
STU000488,Quý Ông Quang Hoàng,2005-04-07,Female,cduong@example.com,016684812,DEP010,Du lịch - Khách sạn,2024-08-29,Graduated,,3,61581000,15994000,53127000,2828000,394000,2,2,0,7997000.0,0.25972298,0.0,1,0,0
STU000489,Linh Nguyễn,2002-01-15,Male,john71@example.net,0290550069,DEP004,Kinh tế,2022-10-27,Active,,5,91715000,72562000,29898000,16234000,0,7,6,0,10918000.0,0.7911683,0.0,1,0,0
STU000490,Quý Cô Hồng Hoàng,2007-09-12,Male,rduong@example.net,099279010,DEP003,Quản trị kinh doanh,2021-10-22,Suspended,,1,17839000,30940000,0,0,708000,2,1,0,24384500.0,1.7344022,0.0,0,0,0
STU000491,Bà Nhật Phạm,1999-02-03,Female,zduong@example.org,056781697,DEP005,Luật,2023-03-31,Graduated,,1,16801000,34000000,0,16801000,0,3,3,0,11333333.0,2.023689,0.0,0,0,0
STU000492,Chị Thảo Đặng,1999-11-11,Male,john86@example.org,0818750782,DEP011,Truyền thông,2020-02-27,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000493,Hương Vũ,2002-04-18,Other,jane82@example.org,0047194909,DEP002,Tài chính - Kế toán,2022-07-07,Active,,5,95030000,64985000,51739000,16267000,0,7,6,1,13654286.0,0.6838367,0.14285715,1,0,1
STU000494,Quý Cô Lan Mai,1998-04-10,Female,john73@example.org,078297916,DEP006,Ngoại ngữ,2024-01-04,Graduated,,2,29879000,32924000,12588000,3320000,0,4,3,1,11934500.0,1.1019111,0.25,1,0,0
STU000495,Trọng Mai,2005-02-17,Male,fle@example.net,0345461885,DEP006,Ngoại ngữ,2023-03-24,Graduated,,6,94693000,97841000,37710000,25157000,841000,11,10,0,9124545.0,1.0332443,0.0,1,0,0
STU000496,Bà Hải Bùi,1999-04-25,Male,svu@example.org,0367509410,DEP008,Kỹ thuật xây dựng,2025-07-09,Active,,3,32716000,31062000,8203000,7571000,0,5,5,0,6212400.0,0.9494437,0.0,1,0,0
STU000497,Hương Dương,2004-07-20,Male,kle@example.com,088479532,DEP003,Quản trị kinh doanh,2022-12-18,Active,,1,12961000,11037000,1924000,0,0,1,1,0,11037000.0,0.8515547,0.0,1,0,0
STU000498,Trung Trần,2005-06-17,Other,xmai@example.com,049618256,DEP001,Công nghệ thông tin,2020-10-27,Active,,3,66425000,12132000,54293000,10427000,195000,1,1,0,12132000.0,0.18264207,0.0,1,0,0
STU000499,Kim Phạm,2003-10-21,Other,gpham@example.com,043998419,DEP005,Luật,2021-04-21,Dropped Out,2022-09-19,1,33549000,50303000,0,0,0,2,2,0,25151500.0,1.4993889,0.0,0,1,0
STU000500,Bà Hồng Dương,2004-12-15,Male,nvu@example.org,057913560,DEP005,Luật,2023-06-17,Active,,2,44108000,0,44108000,5652000,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000501,Anh Khoa Vũ,2000-08-02,Female,rnguyen@example.net,071468376,DEP004,Kinh tế,2021-04-26,Active,,2,44063000,40184000,15902000,0,0,2,2,0,20092000.0,0.911967,0.0,1,0,0
STU000502,Anh Thành Bùi,2000-08-28,Female,john44@example.net,024750809,DEP012,Chưa phân ngành,2020-04-30,Dropped Out,2021-01-12,2,39876000,29999000,9877000,13583000,0,3,2,0,15769667.0,0.7523072,0.0,1,1,0
